,Close,High,Low,Open,Volume,"('Close', 'XLE')","('High', 'XLE')","('Low', 'XLE')","('Open', 'XLE')","('Volume', 'XLE')","('Close', 'XLE').1","('High', 'XLE').1","('Low', 'XLE').1","('Open', 'XLE').1","('Volume', 'XLE').1","('Close', 'XLE').2","('High', 'XLE').2","('Low', 'XLE').2","('Open', 'XLE').2","('Volume', 'XLE').2","('Close', 'XLE').3","('High', 'XLE').3","('Low', 'XLE').3","('Open', 'XLE').3","('Volume', 'XLE').3","('Close', 'XLE').4","('High', 'XLE').4","('Low', 'XLE').4","('Open', 'XLE').4","('Volume', 'XLE').4","('Close', 'XLE').5","('High', 'XLE').5","('Low', 'XLE').5","('Open', 'XLE').5","('Volume', 'XLE').5","('Close', 'XLE').6","('High', 'XLE').6","('Low', 'XLE').6","('Open', 'XLE').6","('Volume', 'XLE').6","('Close', 'XLE').7","('High', 'XLE').7","('Low', 'XLE').7","('Open', 'XLE').7","('Volume', 'XLE').7","('Close', 'XLE').8","('High', 'XLE').8","('Low', 'XLE').8","('Open', 'XLE').8","('Volume', 'XLE').8","('Close', 'XLE').9","('High', 'XLE').9","('Low', 'XLE').9","('Open', 'XLE').9","('Volume', 'XLE').9","('Close', 'XLE').10","('High', 'XLE').10","('Low', 'XLE').10","('Open', 'XLE').10","('Volume', 'XLE').10","('Close', 'XLE').11","('High', 'XLE').11","('Low', 'XLE').11","('Open', 'XLE').11","('Volume', 'XLE').11","('Close', 'XLE').12","('High', 'XLE').12","('Low', 'XLE').12","('Open', 'XLE').12","('Volume', 'XLE').12","('Close', 'XLE').13","('High', 'XLE').13","('Low', 'XLE').13","('Open', 'XLE').13","('Volume', 'XLE').13","('Close', 'XLE').14","('High', 'XLE').14","('Low', 'XLE').14","('Open', 'XLE').14","('Volume', 'XLE').14","('Close', 'XLE').15","('High', 'XLE').15","('Low', 'XLE').15","('Open', 'XLE').15","('Volume', 'XLE').15","('Close', 'XLE').16","('High', 'XLE').16","('Low', 'XLE').16","('Open', 'XLE').16","('Volume', 'XLE').16","('Close', 'XLE').17","('High', 'XLE').17","('Low', 'XLE').17","('Open', 'XLE').17","('Volume', 'XLE').17","('Close', 'XLE').18","('High', 'XLE').18","('Low', 'XLE').18","('Open', 'XLE').18","('Volume', 'XLE').18","('Close', 'XLE').19","('High', 'XLE').19","('Low', 'XLE').19","('Open', 'XLE').19","('Volume', 'XLE').19","('Close', 'XLE').20","('High', 'XLE').20","('Low', 'XLE').20","('Open', 'XLE').20","('Volume', 'XLE').20","('Close', 'XLE').21","('High', 'XLE').21","('Low', 'XLE').21","('Open', 'XLE').21","('Volume', 'XLE').21","('Close', 'XLE').22","('High', 'XLE').22","('Low', 'XLE').22","('Open', 'XLE').22","('Volume', 'XLE').22","('Close', 'XLE').23","('High', 'XLE').23","('Low', 'XLE').23","('Open', 'XLE').23","('Volume', 'XLE').23","('Close', 'XLE').24","('High', 'XLE').24","('Low', 'XLE').24","('Open', 'XLE').24","('Volume', 'XLE').24","('Close', 'XLE').25","('High', 'XLE').25","('Low', 'XLE').25","('Open', 'XLE').25","('Volume', 'XLE').25","('Close', 'XLE').26","('High', 'XLE').26","('Low', 'XLE').26","('Open', 'XLE').26","('Volume', 'XLE').26","('Close', 'XLE').27","('High', 'XLE').27","('Low', 'XLE').27","('Open', 'XLE').27","('Volume', 'XLE').27","('Close', 'XLE').28","('High', 'XLE').28","('Low', 'XLE').28","('Open', 'XLE').28","('Volume', 'XLE').28","('Close', 'XLE').29","('High', 'XLE').29","('Low', 'XLE').29","('Open', 'XLE').29","('Volume', 'XLE').29","('Close', 'XLE').30","('High', 'XLE').30","('Low', 'XLE').30","('Open', 'XLE').30","('Volume', 'XLE').30","('Close', 'XLE').31","('High', 'XLE').31","('Low', 'XLE').31","('Open', 'XLE').31","('Volume', 'XLE').31","('Close', 'XLE').32","('High', 'XLE').32","('Low', 'XLE').32","('Open', 'XLE').32","('Volume', 'XLE').32","('Close', 'XLE').33","('High', 'XLE').33","('Low', 'XLE').33","('Open', 'XLE').33","('Volume', 'XLE').33","('Close', 'XLE').34","('High', 'XLE').34","('Low', 'XLE').34","('Open', 'XLE').34","('Volume', 'XLE').34","('Close', 'XLE').35","('High', 'XLE').35","('Low', 'XLE').35","('Open', 'XLE').35","('Volume', 'XLE').35","('Close', 'XLE').36","('High', 'XLE').36","('Low', 'XLE').36","('Open', 'XLE').36","('Volume', 'XLE').36","('Close', 'XLE').37","('High', 'XLE').37","('Low', 'XLE').37","('Open', 'XLE').37","('Volume', 'XLE').37","('Close', 'XLE').38","('High', 'XLE').38","('Low', 'XLE').38","('Open', 'XLE').38","('Volume', 'XLE').38","('Close', 'XLE').39","('High', 'XLE').39","('Low', 'XLE').39","('Open', 'XLE').39","('Volume', 'XLE').39","('Close', 'XLE').40","('High', 'XLE').40","('Low', 'XLE').40","('Open', 'XLE').40","('Volume', 'XLE').40","('Close', 'XLE').41","('High', 'XLE').41","('Low', 'XLE').41","('Open', 'XLE').41","('Volume', 'XLE').41","('Close', 'XLE').42","('High', 'XLE').42","('Low', 'XLE').42","('Open', 'XLE').42","('Volume', 'XLE').42","('Close', 'XLE').43","('High', 'XLE').43","('Low', 'XLE').43","('Open', 'XLE').43","('Volume', 'XLE').43","('Close', 'XLE').44","('High', 'XLE').44","('Low', 'XLE').44","('Open', 'XLE').44","('Volume', 'XLE').44","('Close', 'XLE').45","('High', 'XLE').45","('Low', 'XLE').45","('Open', 'XLE').45","('Volume', 'XLE').45","('Close', 'XLE').46","('High', 'XLE').46","('Low', 'XLE').46","('Open', 'XLE').46","('Volume', 'XLE').46","('Close', 'XLE').47","('High', 'XLE').47","('Low', 'XLE').47","('Open', 'XLE').47","('Volume', 'XLE').47","('Close', 'XLE').48","('High', 'XLE').48","('Low', 'XLE').48","('Open', 'XLE').48","('Volume', 'XLE').48","('Close', 'XLE').49","('High', 'XLE').49","('Low', 'XLE').49","('Open', 'XLE').49","('Volume', 'XLE').49","('Close', 'XLE').50","('High', 'XLE').50","('Low', 'XLE').50","('Open', 'XLE').50","('Volume', 'XLE').50","('Close', 'XLE')","('High', 'XLE')","('Low', 'XLE')","('Open', 'XLE')","('Volume', 'XLE')"
2024-09-19,42.05978012084961,42.53257441664217,41.82811192590884,42.26781076528128,37806800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,41.96522521972656,42.06451159493761,41.50188519494056,41.88484744320239,27961600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,42.483402252197266,42.69314727027953,41.90182908108007,42.044836552010224,26630200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,42.37852478027344,42.96963028415744,42.31655160757082,42.96963028415744,34627400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,41.549072265625,42.39759561126916,41.46326632972146,42.26888488895211,27633600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,40.733909606933594,41.27258156007314,40.60043452942319,40.724377231507034,46896400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,41.56337356567383,41.62534310638985,40.92936322734054,40.95319962442093,30489600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,41.85415267944336,41.93042259001961,41.24874321616816,41.487092596718696,22806600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,42.807552337646484,42.97916419115975,41.425125134088766,41.47756229138022,66114200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,43.24611282348633,43.51783097582356,42.76464604937194,43.4081886589156,41925200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,44.00883102416992,44.066036186802314,43.069733849929,43.39865717044992,44726000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,44.41878890991211,44.557031981475774,43.97545893452616,44.38065213770363,35945600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,44.57610321044922,44.90979089624763,44.42832411794735,44.57610321044922,32519400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,43.41295623779297,44.046966465982784,43.203207618079546,43.999297317026894,39759800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,43.67514419555664,43.789550886154025,43.00299715983537,43.088803087014185,31519600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,43.97069549560547,44.213812897531454,43.5988710202617,43.91825833760333,26047400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,44.24241256713867,44.39972403725498,43.87058810098964,43.95639402678735,26414600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,44.22334289550781,44.294848437750254,43.86581882121854,43.93255999438833,22198600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,42.79801559448242,43.331919533731906,42.77418283779887,43.04590099506802,37839200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,43.00299835205078,43.14600944695469,42.888591658281584,43.041135128948255,19877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,43.20798110961914,43.35099221156604,42.95056330826876,42.998232463276594,21433400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,43.06496810913086,43.25088398823499,42.75988116622257,43.126941281139985,24015200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,42.93626022338867,43.48923257006532,42.85999030756064,43.350989483396155,21162000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,43.0363655090332,43.23657812485349,42.879054037921655,43.093570672234605,17956400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,42.812313079833984,43.084031218722735,42.564431332939414,42.91718738553189,19813200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,42.807552337646484,43.03159771152809,42.52153015717563,42.9028906398547,17046600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,42.79324722290039,43.15077130240757,42.66930816058913,43.03636461530372,19104600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,42.52153015136719,42.55013455156423,41.84461874978127,41.882755525428585,24228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,41.87322235107422,42.459563496391766,41.78265204892718,42.42619472466952,23791600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,41.968563079833984,42.29748641793325,41.85892075482648,42.02100023915193,19364200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,42.230743408203125,42.55013435663233,42.12110472487325,42.23551141436797,31623200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,41.96379089355469,42.95532517853661,41.87798497202889,42.80278172214884,26304600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,42.69791030883789,42.764647848224605,42.192610757217615,42.249812284164435,25811800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,42.98392868041992,43.093571001496244,42.71697852395321,42.907658765825055,20876600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,44.599937438964844,44.9383931419951,43.88012488770984,44.166143433109184,50053200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
