,Close,High,Low,Open,Volume,"('Close', 'XLP')","('High', 'XLP')","('Low', 'XLP')","('Open', 'XLP')","('Volume', 'XLP')","('Close', 'XLP').1","('High', 'XLP').1","('Low', 'XLP').1","('Open', 'XLP').1","('Volume', 'XLP').1","('Close', 'XLP').2","('High', 'XLP').2","('Low', 'XLP').2","('Open', 'XLP').2","('Volume', 'XLP').2","('Close', 'XLP').3","('High', 'XLP').3","('Low', 'XLP').3","('Open', 'XLP').3","('Volume', 'XLP').3","('Close', 'XLP').4","('High', 'XLP').4","('Low', 'XLP').4","('Open', 'XLP').4","('Volume', 'XLP').4","('Close', 'XLP').5","('High', 'XLP').5","('Low', 'XLP').5","('Open', 'XLP').5","('Volume', 'XLP').5","('Close', 'XLP').6","('High', 'XLP').6","('Low', 'XLP').6","('Open', 'XLP').6","('Volume', 'XLP').6","('Close', 'XLP').7","('High', 'XLP').7","('Low', 'XLP').7","('Open', 'XLP').7","('Volume', 'XLP').7","('Close', 'XLP').8","('High', 'XLP').8","('Low', 'XLP').8","('Open', 'XLP').8","('Volume', 'XLP').8","('Close', 'XLP').9","('High', 'XLP').9","('Low', 'XLP').9","('Open', 'XLP').9","('Volume', 'XLP').9","('Close', 'XLP').10","('High', 'XLP').10","('Low', 'XLP').10","('Open', 'XLP').10","('Volume', 'XLP').10","('Close', 'XLP').11","('High', 'XLP').11","('Low', 'XLP').11","('Open', 'XLP').11","('Volume', 'XLP').11","('Close', 'XLP').12","('High', 'XLP').12","('Low', 'XLP').12","('Open', 'XLP').12","('Volume', 'XLP').12","('Close', 'XLP').13","('High', 'XLP').13","('Low', 'XLP').13","('Open', 'XLP').13","('Volume', 'XLP').13","('Close', 'XLP').14","('High', 'XLP').14","('Low', 'XLP').14","('Open', 'XLP').14","('Volume', 'XLP').14","('Close', 'XLP').15","('High', 'XLP').15","('Low', 'XLP').15","('Open', 'XLP').15","('Volume', 'XLP').15","('Close', 'XLP').16","('High', 'XLP').16","('Low', 'XLP').16","('Open', 'XLP').16","('Volume', 'XLP').16","('Close', 'XLP').17","('High', 'XLP').17","('Low', 'XLP').17","('Open', 'XLP').17","('Volume', 'XLP').17","('Close', 'XLP').18","('High', 'XLP').18","('Low', 'XLP').18","('Open', 'XLP').18","('Volume', 'XLP').18","('Close', 'XLP').19","('High', 'XLP').19","('Low', 'XLP').19","('Open', 'XLP').19","('Volume', 'XLP').19","('Close', 'XLP').20","('High', 'XLP').20","('Low', 'XLP').20","('Open', 'XLP').20","('Volume', 'XLP').20","('Close', 'XLP').21","('High', 'XLP').21","('Low', 'XLP').21","('Open', 'XLP').21","('Volume', 'XLP').21","('Close', 'XLP').22","('High', 'XLP').22","('Low', 'XLP').22","('Open', 'XLP').22","('Volume', 'XLP').22","('Close', 'XLP').23","('High', 'XLP').23","('Low', 'XLP').23","('Open', 'XLP').23","('Volume', 'XLP').23","('Close', 'XLP').24","('High', 'XLP').24","('Low', 'XLP').24","('Open', 'XLP').24","('Volume', 'XLP').24","('Close', 'XLP').25","('High', 'XLP').25","('Low', 'XLP').25","('Open', 'XLP').25","('Volume', 'XLP').25","('Close', 'XLP').26","('High', 'XLP').26","('Low', 'XLP').26","('Open', 'XLP').26","('Volume', 'XLP').26","('Close', 'XLP').27","('High', 'XLP').27","('Low', 'XLP').27","('Open', 'XLP').27","('Volume', 'XLP').27","('Close', 'XLP').28","('High', 'XLP').28","('Low', 'XLP').28","('Open', 'XLP').28","('Volume', 'XLP').28","('Close', 'XLP').29","('High', 'XLP').29","('Low', 'XLP').29","('Open', 'XLP').29","('Volume', 'XLP').29","('Close', 'XLP').30","('High', 'XLP').30","('Low', 'XLP').30","('Open', 'XLP').30","('Volume', 'XLP').30","('Close', 'XLP').31","('High', 'XLP').31","('Low', 'XLP').31","('Open', 'XLP').31","('Volume', 'XLP').31","('Close', 'XLP').32","('High', 'XLP').32","('Low', 'XLP').32","('Open', 'XLP').32","('Volume', 'XLP').32","('Close', 'XLP').33","('High', 'XLP').33","('Low', 'XLP').33","('Open', 'XLP').33","('Volume', 'XLP').33","('Close', 'XLP').34","('High', 'XLP').34","('Low', 'XLP').34","('Open', 'XLP').34","('Volume', 'XLP').34","('Close', 'XLP').35","('High', 'XLP').35","('Low', 'XLP').35","('Open', 'XLP').35","('Volume', 'XLP').35","('Close', 'XLP').36","('High', 'XLP').36","('Low', 'XLP').36","('Open', 'XLP').36","('Volume', 'XLP').36","('Close', 'XLP').37","('High', 'XLP').37","('Low', 'XLP').37","('Open', 'XLP').37","('Volume', 'XLP').37","('Close', 'XLP').38","('High', 'XLP').38","('Low', 'XLP').38","('Open', 'XLP').38","('Volume', 'XLP').38","('Close', 'XLP').39","('High', 'XLP').39","('Low', 'XLP').39","('Open', 'XLP').39","('Volume', 'XLP').39","('Close', 'XLP').40","('High', 'XLP').40","('Low', 'XLP').40","('Open', 'XLP').40","('Volume', 'XLP').40","('Close', 'XLP').41","('High', 'XLP').41","('Low', 'XLP').41","('Open', 'XLP').41","('Volume', 'XLP').41","('Close', 'XLP').42","('High', 'XLP').42","('Low', 'XLP').42","('Open', 'XLP').42","('Volume', 'XLP').42","('Close', 'XLP').43","('High', 'XLP').43","('Low', 'XLP').43","('Open', 'XLP').43","('Volume', 'XLP').43","('Close', 'XLP').44","('High', 'XLP').44","('Low', 'XLP').44","('Open', 'XLP').44","('Volume', 'XLP').44","('Close', 'XLP').45","('High', 'XLP').45","('Low', 'XLP').45","('Open', 'XLP').45","('Volume', 'XLP').45","('Close', 'XLP').46","('High', 'XLP').46","('Low', 'XLP').46","('Open', 'XLP').46","('Volume', 'XLP').46","('Close', 'XLP').47","('High', 'XLP').47","('Low', 'XLP').47","('Open', 'XLP').47","('Volume', 'XLP').47","('Close', 'XLP').48","('High', 'XLP').48","('Low', 'XLP').48","('Open', 'XLP').48","('Volume', 'XLP').48","('Close', 'XLP').49","('High', 'XLP').49","('Low', 'XLP').49","('Open', 'XLP').49","('Volume', 'XLP').49","('Close', 'XLP').50","('High', 'XLP').50","('Low', 'XLP').50","('Open', 'XLP').50","('Volume', 'XLP').50","('Close', 'XLP')","('High', 'XLP')","('Low', 'XLP')","('Open', 'XLP')","('Volume', 'XLP')"
2024-09-16,80.51846313476562,80.77647066146974,80.14578154585209,80.4133470670604,7794600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,79.75396728515625,80.4706636201673,79.65840923194388,80.24132283433516,8404900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,79.44818115234375,80.13621083519521,79.12328229689307,79.69663793573179,12935600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,78.97994232177734,79.66797201122553,78.85571028358596,79.65841401814637,14934200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,79.36219024658203,79.41952362989906,78.76971855339038,78.90350130820569,12719100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,79.82234191894531,80.08172781743914,79.14026474743544,79.19791013007612,11985900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,79.63021087646484,80.00487288476589,79.43807914428433,79.71667528649512,8985100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,79.42845916748047,79.98565137339422,79.31317574680202,79.9087957596086,6100900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,79.61099243164062,79.97604561690977,79.28435972536401,79.28435972536401,8565600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,79.75508880615234,80.21621518422342,79.62059513949727,79.7166683265553,6432600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,79.73587799072266,80.19700436546475,79.42846285067961,80.04329313076569,8468900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,79.4668960571289,79.87037708158769,79.22672773361454,79.76470243289293,15725800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,78.79442596435547,79.26516118909906,78.64072203762645,79.25555240325473,10788300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,78.00666809082031,78.59267938312642,77.87217441678503,78.47740327929934,11507900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,78.26605987548828,78.36212574569512,77.766505623443,77.88178906530484,12463000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,77.48790740966797,78.29486941685549,77.39183422174595,78.29486941685549,9270800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,77.87216186523438,77.9682350420791,77.3053682344931,77.51671749658455,8218300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,78.3429183959961,78.45819451275813,77.81454509631561,77.93942999925993,9276300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,77.99706268310547,78.48700075825738,77.80492363753643,78.32368806654007,9122600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,78.42935943603516,78.50621505105522,77.92020381289824,78.26604675113366,8741500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,78.74638366699219,78.78481147465644,78.26604706522144,78.39093194311408,6263000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,79.24594116210938,79.9184168926121,78.8520689069679,78.8520689069679,11287700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,79.18829345703125,79.29396809709824,78.79441392053516,78.97694417689725,7720300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,78.83283996582031,79.39964096162804,78.62149069041251,79.29396632392412,7716400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,79.00576782226562,79.03458684772336,78.42936532504464,78.65992485806196,8314200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,78.3429183959961,79.14988053075572,78.26606276525051,78.97695902625632,8704600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,78.78482055664062,78.88088642219786,78.15077265112251,78.2276282753106,8912400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,78.631103515625,78.74638694341436,78.23723129704959,78.39093520474688,6926500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,78.52542877197266,78.77520586718562,78.29486924604424,78.6118931750428,6211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,77.87216186523438,78.65031208742144,77.80491503905567,78.52541988926504,6546900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,78.01627349853516,78.3525076690675,77.97784568913785,78.17958619145726,5714200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,77.24774169921875,77.85296322498496,77.19970510364053,77.65122271639622,9459900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,77.12284851074219,77.37262561176206,76.90189776431932,77.14206608047351,8504800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,76.96913146972656,77.42064167041616,76.81542025551845,76.93070366617454,10905300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,76.99796295166016,77.27655907548571,76.90189709190952,77.2189136961511,7916100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
