Date,Close,High,Low,Open,Volume,"('Close', '^Ks11')","('High', '^Ks11')","('Low', '^Ks11')","('Open', '^Ks11')","('Volume', '^Ks11')"
2000-08-04,710.0,719.0700073242188,702.469970703125,717.1400146484375,221100.0,,,,,
2000-08-07,675.5900268554688,694.47998046875,675.5900268554688,693.5,218400.0,,,,,
2000-08-08,666.0800170898438,686.9600219726562,665.6300048828125,676.219970703125,209200.0,,,,,
2000-08-09,710.22998046875,710.22998046875,677.219970703125,677.219970703125,295400.0,,,,,
2000-08-10,729.280029296875,729.280029296875,695.8699951171875,710.3099975585938,259900.0,,,,,
2000-08-11,722.2100219726562,732.780029296875,708.25,711.4199829101562,300600.0,,,,,
2000-08-14,733.25,745.7899780273438,731.4400024414062,741.5499877929688,323600.0,,,,,
2000-08-16,751.1400146484375,754.4600219726562,745.6799926757812,748.72998046875,314500.0,,,,,
2000-08-17,743.489990234375,754.0900268554688,739.6699829101562,751.3900146484375,317300.0,,,,,
2000-08-18,728.3200073242188,750.4199829101562,726.9000244140625,747.6500244140625,277100.0,,,,,
2000-08-21,722.5800170898438,731.4500122070312,720.239990234375,721.02001953125,227400.0,,,,,
2000-08-22,738.6099853515625,739.02001953125,722.9400024414062,722.9400024414062,302500.0,,,,,
2000-08-23,719.7100219726562,740.7000122070312,719.3699951171875,739.0399780273438,298500.0,,,,,
2000-08-24,718.8599853515625,729.0,706.2100219726562,722.6199951171875,293400.0,,,,,
2000-08-25,729.7999877929688,729.9000244140625,710.5800170898438,718.8800048828125,275500.0,,,,,
2000-08-28,731.8099975585938,735.3200073242188,726.3599853515625,728.8800048828125,271800.0,,,,,
2000-08-29,731.5599975585938,739.530029296875,722.8499755859375,733.719970703125,253300.0,,,,,
2000-08-30,718.9299926757812,727.3900146484375,718.9299926757812,726.6300048828125,217600.0,,,,,
2000-08-31,688.6199951171875,713.4099731445312,682.6799926757812,713.4099731445312,263400.0,,,,,
2000-09-01,692.1900024414062,698.280029296875,685.3200073242188,690.9299926757812,202400.0,,,,,
2000-09-04,681.2999877929688,693.6599731445312,677.5499877929688,690.9500122070312,224100.0,,,,,
2000-09-05,679.239990234375,685.0499877929688,668.0800170898438,677.739990234375,216300.0,,,,,
2000-09-06,676.6900024414062,690.989990234375,673.9099731445312,677.5499877929688,211900.0,,,,,
2000-09-07,656.3699951171875,664.0999755859375,654.3599853515625,663.0900268554688,251200.0,,,,,
2000-09-08,653.6799926757812,664.0700073242188,647.989990234375,658.4600219726562,302700.0,,,,,
2000-09-14,650.1400146484375,650.1400146484375,621.260009765625,636.7000122070312,319800.0,,,,,
2000-09-15,628.2000122070312,652.5,621.4000244140625,642.0999755859375,338700.0,,,,,
2000-09-18,577.5599975585938,595.0999755859375,552.780029296875,591.97998046875,314500.0,,,,,
2000-09-19,571.1699829101562,587.2100219726562,556.739990234375,564.9299926757812,327600.0,,,,,
2000-09-20,606.0800170898438,607.780029296875,594.239990234375,594.3200073242188,340200.0,,,,,
2000-09-21,595.989990234375,613.010009765625,577.780029296875,603.510009765625,350400.0,,,,,
2000-09-22,553.25,578.219970703125,551.0,574.260009765625,305100.0,,,,,
2000-09-25,584.6300048828125,584.8400268554688,562.47998046875,562.7899780273438,328300.0,,,,,
2000-09-26,587.5999755859375,593.719970703125,574.3200073242188,576.9500122070312,403800.0,,,,,
2000-09-27,599.3099975585938,601.02001953125,585.1699829101562,586.5700073242188,367100.0,,,,,
2000-09-28,605.8499755859375,610.530029296875,595.969970703125,606.5999755859375,330200.0,,,,,
2000-09-29,613.219970703125,620.0800170898438,599.8800048828125,612.1099853515625,328200.0,,,,,
2000-10-02,589.219970703125,599.030029296875,585.530029296875,595.6799926757812,243100.0,,,,,
2000-10-04,598.4199829101562,598.4199829101562,571.5800170898438,578.3800048828125,311600.0,,,,,
2000-10-05,606.7899780273438,616.219970703125,604.25,605.8099975585938,457000.0,,,,,
2000-10-06,608.8499755859375,610.52001953125,601.0499877929688,601.5700073242188,369600.0,,,,,
2000-10-09,589.1799926757812,606.9000244140625,589.1799926757812,606.8099975585938,343100.0,,,,,
2000-10-10,588.3400268554688,595.7899780273438,578.2000122070312,588.719970703125,283500.0,,,,,
2000-10-11,557.1799926757812,576.4400024414062,548.2899780273438,576.4400024414062,311500.0,,,,,
2000-10-12,534.7100219726562,564.0900268554688,534.7100219726562,548.4400024414062,259700.0,,,,,
2000-10-13,524.5999755859375,525.7100219726562,498.55999755859375,514.8200073242188,330300.0,,,,,
2000-10-16,550.0999755859375,565.8800048828125,543.2000122070312,557.1099853515625,341200.0,,,,,
2000-10-17,512.8499755859375,545.0800170898438,512.8499755859375,536.2000122070312,313700.0,,,,,
2000-10-18,514.1699829101562,519.5399780273438,485.0,501.0899963378906,398600.0,,,,,
2000-10-19,515.0399780273438,531.2000122070312,506.489990234375,510.19000244140625,312600.0,,,,,
2000-10-20,545.969970703125,554.6500244140625,540.489990234375,540.6799926757812,371700.0,,,,,
2000-10-23,528.3699951171875,556.0,527.1799926757812,555.1099853515625,271100.0,,,,,
2000-10-24,545.0499877929688,549.7899780273438,523.02001953125,527.3599853515625,311600.0,,,,,
2000-10-25,542.3300170898438,545.8599853515625,532.989990234375,539.9299926757812,308100.0,,,,,
2000-10-26,523.6699829101562,530.8099975585938,517.8200073242188,528.27001953125,212800.0,,,,,
2000-10-27,515.3400268554688,534.8400268554688,515.3400268554688,528.5900268554688,284300.0,,,,,
2000-10-30,504.7300109863281,520.010009765625,504.7300109863281,514.8200073242188,285700.0,,,,,
2000-10-31,514.47998046875,514.47998046875,483.5799865722656,497.5899963378906,350600.0,,,,,
2000-11-01,548.760009765625,550.0599975585938,522.780029296875,524.6900024414062,366400.0,,,,,
2000-11-02,558.0999755859375,563.97998046875,540.9299926757812,543.9400024414062,461100.0,,,,,
2000-11-03,560.4099731445312,567.0700073242188,556.3800048828125,563.5,406500.0,,,,,
2000-11-06,556.6599731445312,581.469970703125,555.4099731445312,557.6400146484375,423800.0,,,,,
2000-11-07,553.3499755859375,564.3800048828125,550.3900146484375,560.5499877929688,346600.0,,,,,
2000-11-08,558.0900268554688,562.8900146484375,545.77001953125,549.2100219726562,354200.0,,,,,
2000-11-09,560.6599731445312,562.6599731445312,548.1400146484375,549.4400024414062,323900.0,,,,,
2000-11-10,565.1799926757812,567.3400268554688,555.1099853515625,557.9400024414062,322200.0,,,,,
2000-11-13,538.9400024414062,552.4400024414062,536.4500122070312,552.4400024414062,272800.0,,,,,
2000-11-14,552.989990234375,552.989990234375,543.530029296875,543.530029296875,253000.0,,,,,
2000-11-15,557.47998046875,570.3599853515625,552.8900146484375,566.4099731445312,325300.0,,,,,
2000-11-16,555.0399780273438,561.1699829101562,550.4600219726562,557.8499755859375,310700.0,,,,,
2000-11-17,551.260009765625,551.260009765625,543.5999755859375,548.4299926757812,331700.0,,,,,
2000-11-20,537.4000244140625,547.5599975585938,537.239990234375,543.780029296875,289800.0,,,,,
2000-11-21,531.4500122070312,531.4500122070312,515.4099731445312,529.510009765625,293100.0,,,,,
2000-11-22,522.3300170898438,532.9500122070312,520.6099853515625,525.5,314600.0,,,,,
2000-11-23,514.3099975585938,522.5399780273438,512.4099731445312,515.47998046875,312300.0,,,,,
2000-11-24,530.8400268554688,530.8400268554688,515.3200073242188,518.1500244140625,315500.0,,,,,
2000-11-27,554.0399780273438,554.0399780273438,542.27001953125,542.27001953125,392900.0,,,,,
2000-11-28,536.9400024414062,547.3099975585938,535.9600219726562,544.4400024414062,341200.0,,,,,
2000-11-29,516.4400024414062,522.97998046875,511.9299926757813,522.97998046875,281000.0,,,,,
2000-11-30,509.2300109863281,518.8200073242188,499.5199890136719,518.8200073242188,310400.0,,,,,
2000-12-01,514.4600219726562,514.4600219726562,489.5299987792969,490.8800048828125,329900.0,,,,,
2000-12-04,501.7300109863281,520.52001953125,499.7200012207031,520.1400146484375,267600.0,,,,,
2000-12-05,516.9600219726562,516.969970703125,502.94000244140625,505.1000061035156,257200.0,,,,,
2000-12-06,517.8900146484375,540.6300048828125,517.8699951171875,535.1900024414062,391900.0,,,,,
2000-12-07,523.780029296875,523.780029296875,510.8599853515625,517.47998046875,301000.0,,,,,
2000-12-08,534.8099975585938,535.469970703125,523.4000244140625,523.4000244140625,321400.0,,,,,
2000-12-11,554.7999877929688,557.7899780273438,543.4600219726562,543.4600219726562,388700.0,,,,,
2000-12-12,543.0800170898438,558.5,541.989990234375,556.219970703125,320900.0,,,,,
2000-12-13,557.8400268554688,560.1599731445312,539.510009765625,540.3499755859375,302800.0,,,,,
2000-12-14,547.3800048828125,554.8900146484375,540.72998046875,548.1400146484375,298400.0,,,,,
2000-12-15,534.0,551.2899780273438,533.6500244140625,544.530029296875,297800.0,,,,,
2000-12-18,539.27001953125,541.780029296875,529.3699951171875,529.3699951171875,251300.0,,,,,
2000-12-19,530.7999877929688,541.25,530.1799926757812,541.22998046875,290200.0,,,,,
2000-12-20,514.2100219726562,525.7899780273438,513.239990234375,517.3699951171875,304300.0,,,,,
2000-12-21,511.8999938964844,515.760009765625,497.30999755859375,498.6000061035156,290300.0,,,,,
2000-12-22,500.6000061035156,518.9000244140625,500.4100036621094,514.5399780273438,332700.0,,,,,
2000-12-26,504.6199951171875,509.9500122070313,501.6400146484375,509.0899963378906,252900.0,,,,,
2001-01-02,520.9500122070312,521.3400268554688,500.9700012207031,503.30999755859375,231000.0,,,,,
2001-01-03,521.4299926757812,524.5800170898438,510.7000122070313,512.739990234375,324600.0,,,,,
2001-01-04,558.02001953125,567.1599731445312,550.9099731445312,551.530029296875,444500.0,,,,,
2001-01-05,580.8499755859375,581.4099731445312,555.4000244140625,559.5399780273438,578300.0,,,,,
2001-01-08,586.6500244140625,587.9099731445312,572.47998046875,573.719970703125,558600.0,,,,,
2001-01-09,589.9199829101562,589.9199829101562,572.5499877929688,583.8499755859375,559000.0,,,,,
2001-01-10,560.8099975585938,593.8599853515625,560.8099975585938,586.6300048828125,642400.0,,,,,
2001-01-11,561.7899780273438,570.5700073242188,557.8599853515625,568.260009765625,518800.0,,,,,
2001-01-12,587.8699951171875,601.0900268554688,578.9500122070312,578.9500122070312,713800.0,,,,,
2001-01-15,599.0,608.219970703125,588.8699951171875,595.0599975585938,612000.0,,,,,
2001-01-16,603.4199829101562,608.510009765625,588.4199829101562,600.6799926757812,606300.0,,,,,
2001-01-17,595.8300170898438,610.469970703125,587.260009765625,600.75,501700.0,,,,,
2001-01-18,604.0499877929688,612.9000244140625,596.6599731445312,597.1500244140625,453800.0,,,,,
2001-01-19,619.780029296875,622.25,613.6599731445312,622.25,432500.0,,,,,
2001-01-22,627.4500122070312,627.4500122070312,614.0800170898438,622.52001953125,485000.0,,,,,
2001-01-26,591.72998046875,624.0,591.72998046875,623.6799926757812,443700.0,,,,,
2001-01-29,596.5399780273438,598.1099853515625,587.4199829101562,592.75,461200.0,,,,,
2001-01-30,591.3400268554688,608.0499877929688,591.3400268554688,601.2899780273438,498700.0,,,,,
2001-01-31,617.9099731445312,617.9099731445312,593.5399780273438,594.760009765625,442100.0,,,,,
2001-02-01,612.2999877929688,620.780029296875,605.4199829101562,606.489990234375,396000.0,,,,,
2001-02-02,608.47998046875,616.6699829101562,602.1300048828125,614.510009765625,345300.0,,,,,
2001-02-05,579.1599731445312,595.469970703125,575.5800170898438,594.9099731445312,354100.0,,,,,
2001-02-06,586.5800170898438,587.22998046875,573.52001953125,577.25,326300.0,,,,,
2001-02-07,576.1900024414062,584.9299926757812,574.4400024414062,584.9299926757812,322700.0,,,,,
2001-02-08,591.5700073242188,591.6599731445312,577.1199951171875,577.1199951171875,282200.0,,,,,
2001-02-09,595.469970703125,598.969970703125,581.489990234375,588.3599853515625,374600.0,,,,,
2001-02-12,599.2000122070312,602.9000244140625,584.3699951171875,587.6199951171875,318900.0,,,,,
2001-02-13,598.780029296875,605.3499755859375,594.4099731445312,603.1500244140625,336700.0,,,,,
2001-02-14,603.8300170898438,607.5900268554688,592.3200073242188,594.9299926757812,413200.0,,,,,
2001-02-15,603.6300048828125,612.260009765625,602.4099731445312,611.260009765625,359800.0,,,,,
2001-02-16,604.9199829101562,611.5399780273438,604.27001953125,605.469970703125,319500.0,,,,,
2001-02-19,596.6699829101562,597.760009765625,588.9099731445312,595.6599731445312,316700.0,,,,,
2001-02-20,608.739990234375,609.3599853515625,593.1699829101562,595.77001953125,498600.0,,,,,
2001-02-21,594.530029296875,605.489990234375,594.4500122070312,605.489990234375,439100.0,,,,,
2001-02-22,583.4099731445312,589.2999877929688,571.719970703125,589.2999877929688,435000.0,,,,,
2001-02-23,583.52001953125,590.489990234375,579.4500122070312,579.969970703125,400800.0,,,,,
2001-02-26,585.3200073242188,588.9199829101562,580.5900268554688,585.1599731445312,449000.0,,,,,
2001-02-27,577.5700073242188,597.1199951171875,576.6599731445312,590.1400146484375,475800.0,,,,,
2001-02-28,578.0999755859375,581.4400024414062,571.0399780273438,571.6400146484375,351300.0,,,,,
2001-03-02,559.4400024414062,574.6099853515625,557.2000122070312,574.6099853515625,329700.0,,,,,
2001-03-05,565.3800048828125,565.3800048828125,549.27001953125,549.27001953125,309900.0,,,,,
2001-03-06,568.1500244140625,574.9000244140625,564.1199951171875,569.1400146484375,485000.0,,,,,
2001-03-07,568.6400146484375,576.9400024414062,566.0800170898438,574.52001953125,364100.0,,,,,
2001-03-08,579.280029296875,579.280029296875,568.0900268554688,569.7899780273438,349400.0,,,,,
2001-03-09,565.760009765625,573.6699829101562,562.530029296875,572.1099853515625,316000.0,,,,,
2001-03-12,545.0499877929688,556.8400268554688,545.0499877929688,554.3599853515625,360900.0,,,,,
2001-03-13,527.969970703125,533.25,522.6500244140625,527.9400024414062,358100.0,,,,,
2001-03-14,543.280029296875,545.0,539.1199951171875,541.4199829101562,415200.0,,,,,
2001-03-15,541.8300170898438,542.2999877929688,522.739990234375,523.280029296875,385200.0,,,,,
2001-03-16,538.6699829101562,543.8099975585938,536.7000122070312,541.3099975585938,332600.0,,,,,
2001-03-19,534.3300170898438,541.2000122070312,528.8800048828125,531.8400268554688,253800.0,,,,,
2001-03-20,531.5900268554688,542.7899780273438,531.3900146484375,542.1300048828125,279500.0,,,,,
2001-03-21,532.5900268554688,532.5900268554688,520.4099731445312,520.7100219726562,364700.0,,,,,
2001-03-22,527.0499877929688,532.25,524.25,530.8800048828125,402500.0,,,,,
2001-03-23,537.969970703125,539.1900024414062,531.6300048828125,532.010009765625,364400.0,,,,,
2001-03-26,545.97998046875,550.260009765625,542.0900268554688,544.75,433300.0,,,,,
2001-03-27,532.9000244140625,546.27001953125,532.9000244140625,546.27001953125,433300.0,,,,,
2001-03-28,528.7899780273438,541.7100219726562,528.7899780273438,541.4299926757812,402600.0,,,,,
2001-03-29,523.7999877929688,531.8499755859375,521.0399780273438,522.989990234375,484200.0,,,,,
2001-03-30,523.219970703125,528.5999755859375,516.969970703125,524.6300048828125,417200.0,,,,,
2001-04-02,515.2000122070312,522.0900268554688,512.4000244140625,520.5599975585938,231800.0,,,,,
2001-04-03,503.260009765625,507.6700134277344,498.2699890136719,505.3800048828125,277600.0,,,,,
2001-04-04,493.69000244140625,501.3200073242187,493.5700073242187,496.0299987792969,313600.0,,,,,
2001-04-06,506.2200012207031,518.2000122070312,504.5400085449219,518.0599975585938,373600.0,,,,,
2001-04-09,497.4599914550781,506.4599914550781,497.4599914550781,503.0700073242187,283900.0,,,,,
2001-04-10,491.2099914550781,501.6499938964844,491.2099914550781,500.9700012207031,261900.0,,,,,
2001-04-11,507.5299987792969,508.75,501.6300048828125,505.239990234375,354300.0,,,,,
2001-04-12,514.2100219726562,519.47998046875,511.7300109863281,516.72998046875,408900.0,,,,,
2001-04-13,516.0999755859375,518.6500244140625,512.3499755859375,518.6400146484375,346900.0,,,,,
2001-04-16,508.3500061035156,518.260009765625,508.3500061035156,514.5499877929688,328700.0,,,,,
2001-04-17,513.969970703125,516.1199951171875,505.9200134277344,506.9200134277344,319500.0,,,,,
2001-04-18,540.0,540.0,520.3099975585938,523.260009765625,494900.0,,,,,
2001-04-19,563.3099975585938,581.6300048828125,558.969970703125,567.489990234375,561600.0,,,,,
2001-04-20,556.2899780273438,572.0800170898438,556.219970703125,567.6599731445312,475600.0,,,,,
2001-04-23,560.9400024414062,566.469970703125,556.52001953125,559.0900268554688,420400.0,,,,,
2001-04-24,555.6400146484375,556.47998046875,547.3900146484375,552.3200073242188,346700.0,,,,,
2001-04-25,566.3400268554688,566.3400268554688,551.1500244140625,552.6900024414062,376500.0,,,,,
2001-04-26,561.6199951171875,570.989990234375,560.8400268554688,569.5800170898438,305800.0,,,,,
2001-04-27,556.6300048828125,563.760009765625,553.6699829101562,561.0599975585938,231100.0,,,,,
2001-04-30,577.3599853515625,577.52001953125,564.719970703125,565.4400024414062,371500.0,,,,,
2001-05-02,583.7000122070312,587.1799926757812,580.3900146484375,586.27001953125,594600.0,,,,,
2001-05-03,584.4000244140625,584.6799926757812,576.530029296875,583.219970703125,390100.0,,,,,
2001-05-04,585.5999755859375,585.5999755859375,575.6900024414062,575.6900024414062,392500.0,,,,,
2001-05-07,596.5,599.0499877929688,584.7899780273438,588.8800048828125,471700.0,,,,,
2001-05-08,590.9099731445312,597.9500122070312,590.6500244140625,594.3200073242188,484400.0,,,,,
2001-05-09,578.8400268554688,589.4199829101562,578.3400268554688,589.0599975585938,527700.0,,,,,
2001-05-10,581.3800048828125,584.3300170898438,575.4299926757812,579.1599731445312,557100.0,,,,,
2001-05-11,583.0599975585938,584.280029296875,577.9099731445312,581.739990234375,546700.0,,,,,
2001-05-14,584.0800170898438,588.1300048828125,580.8200073242188,585.1300048828125,527000.0,,,,,
2001-05-15,581.2999877929688,585.739990234375,579.0800170898438,583.72998046875,557600.0,,,,,
2001-05-16,572.4000244140625,585.6699829101562,572.3599853515625,578.6799926757812,529300.0,,,,,
2001-05-17,596.3900146484375,596.3900146484375,585.5900268554688,588.1500244140625,565100.0,,,,,
2001-05-18,600.5399780273438,600.5399780273438,591.6300048828125,594.5599975585938,595400.0,,,,,
2001-05-21,618.9600219726562,620.8900146484375,606.4600219726562,606.8699951171875,750100.0,,,,,
2001-05-22,617.989990234375,630.0800170898438,617.989990234375,628.8200073242188,794300.0,,,,,
2001-05-23,622.5999755859375,625.7999877929688,616.5599975585938,620.030029296875,526300.0,,,,,
2001-05-24,622.280029296875,624.4600219726562,612.6199951171875,614.219970703125,561500.0,,,,,
2001-05-25,624.1099853515625,633.1599731445312,623.0499877929688,626.969970703125,634200.0,,,,,
2001-05-28,618.469970703125,622.6699829101562,618.1400146484375,620.2000122070312,434800.0,,,,,
2001-05-29,632.0499877929688,632.0900268554688,615.8699951171875,616.9400024414062,530400.0,,,,,
2001-05-30,628.4199829101562,629.9000244140625,620.9500122070312,629.4500122070312,449700.0,,,,,
2001-05-31,612.1599731445312,617.6599731445312,608.7999877929688,612.4500122070312,385000.0,,,,,
2001-06-01,607.0700073242188,617.0900268554688,603.8400268554688,615.6699829101562,358800.0,,,,,
2001-06-04,610.9099731445312,613.2100219726562,606.719970703125,609.0599975585938,341300.0,,,,,
2001-06-05,597.6599731445312,615.0,597.6599731445312,612.6300048828125,360300.0,,,,,
2001-06-07,601.1400146484375,601.3499755859375,594.280029296875,594.280029296875,328000.0,,,,,
2001-06-08,621.780029296875,621.9000244140625,608.3300170898438,608.47998046875,442500.0,,,,,
2001-06-11,608.22998046875,615.4099731445312,607.2000122070312,612.4600219726562,340100.0,,,,,
2001-06-12,607.1500244140625,611.8800048828125,603.9099731445312,605.3599853515625,319900.0,,,,,
2001-06-13,614.0499877929688,614.0499877929688,607.47998046875,611.7899780273438,392400.0,,,,,
2001-06-14,613.75,623.3699951171875,610.3599853515625,612.9600219726562,420500.0,,,,,
2001-06-15,618.9600219726562,618.9600219726562,604.3699951171875,609.5399780273438,375800.0,,,,,
2001-06-18,608.780029296875,619.8200073242188,607.9299926757812,617.6599731445312,474200.0,,,,,
2001-06-19,608.9099731445312,615.8499755859375,605.7999877929688,606.0399780273438,436600.0,,,,,
2001-06-20,595.719970703125,604.780029296875,593.75,603.2899780273438,440500.0,,,,,
2001-06-21,595.530029296875,599.760009765625,589.4600219726562,597.719970703125,404200.0,,,,,
2001-06-22,599.0800170898438,602.7000122070312,593.3300170898438,597.3400268554688,395200.0,,,,,
2001-06-25,598.02001953125,602.77001953125,594.0399780273438,597.3699951171875,309900.0,,,,,
2001-06-26,588.7100219726562,598.9600219726562,586.1199951171875,597.8099975585938,312700.0,,,,,
2001-06-27,584.760009765625,590.739990234375,580.75,587.3099975585938,330400.0,,,,,
2001-06-28,583.27001953125,591.030029296875,582.9099731445312,585.6599731445312,268800.0,,,,,
2001-06-29,595.1300048828125,595.1300048828125,589.1799926757812,594.02001953125,225200.0,,,,,
2001-07-02,596.739990234375,598.239990234375,592.9000244140625,593.030029296875,201700.0,,,,,
2001-07-03,594.3099975585938,598.6699829101562,593.5599975585938,598.6699829101562,209100.0,,,,,
2001-07-04,597.25,597.25,586.3099975585938,591.010009765625,226700.0,,,,,
2001-07-05,593.6099853515625,600.510009765625,592.7999877929688,598.9500122070312,195600.0,,,,,
2001-07-06,578.5399780273438,585.0800170898438,578.1300048828125,581.8499755859375,216000.0,,,,,
2001-07-09,560.0,568.2100219726562,555.6599731445312,565.3400268554688,250500.0,,,,,
2001-07-10,558.5999755859375,565.510009765625,557.510009765625,563.2100219726562,229000.0,,,,,
2001-07-11,553.6500244140625,558.530029296875,545.760009765625,547.1500244140625,208200.0,,,,,
2001-07-12,559.9500122070312,566.260009765625,559.9500122070312,561.5,302700.0,,,,,
2001-07-13,548.489990234375,571.1599731445312,546.969970703125,571.1599731445312,259000.0,,,,,
2001-07-16,548.9299926757812,554.9299926757812,545.1699829101562,551.4299926757812,228100.0,,,,,
2001-07-18,540.530029296875,551.969970703125,539.0399780273438,550.9400024414062,275300.0,,,,,
2001-07-19,545.739990234375,545.739990234375,534.1300048828125,534.1300048828125,263200.0,,,,,
2001-07-20,537.7100219726562,541.9500122070312,534.3900146484375,540.260009765625,275200.0,,,,,
2001-07-23,524.2100219726562,538.3499755859375,522.3800048828125,535.0,265300.0,,,,,
2001-07-24,526.6199951171875,527.3699951171875,512.780029296875,518.9400024414062,485600.0,,,,,
2001-07-25,526.0800170898438,528.3300170898438,516.6400146484375,519.739990234375,371400.0,,,,,
2001-07-26,529.219970703125,531.9600219726562,527.219970703125,529.6500244140625,313200.0,,,,,
2001-07-27,541.1300048828125,542.5800170898438,534.9400024414062,536.8599853515625,396000.0,,,,,
2001-07-30,533.530029296875,542.0800170898438,532.8499755859375,542.0800170898438,274100.0,,,,,
2001-07-31,541.5499877929688,541.5499877929688,532.5499877929688,534.8400268554688,202400.0,,,,,
2001-08-01,562.7899780273438,563.6699829101562,542.0,546.2999877929688,441200.0,,,,,
2001-08-02,567.4600219726562,572.030029296875,557.2899780273438,565.3900146484375,445700.0,,,,,
2001-08-03,568.6900024414062,572.0,563.5499877929688,572.0,267800.0,,,,,
2001-08-06,569.3699951171875,573.5599975585938,563.530029296875,564.719970703125,375400.0,,,,,
2001-08-07,567.5,568.5700073242188,561.2899780273438,562.1699829101562,366600.0,,,,,
2001-08-08,565.9400024414062,568.8499755859375,561.3499755859375,568.0700073242188,362100.0,,,,,
2001-08-09,549.6699829101562,559.1699829101562,549.6699829101562,554.4600219726562,318600.0,,,,,
2001-08-10,555.3400268554688,558.27001953125,552.0,556.0399780273438,286500.0,,,,,
2001-08-13,562.0,562.0,552.1699829101562,558.47998046875,298600.0,,,,,
2001-08-14,577.1500244140625,577.239990234375,564.8599853515625,565.2000122070312,539400.0,,,,,
2001-08-16,580.9500122070312,582.7999877929688,569.530029296875,571.1900024414062,525600.0,,,,,
2001-08-17,580.989990234375,585.3599853515625,577.0999755859375,581.52001953125,437400.0,,,,,
2001-08-20,567.0900268554688,574.1599731445312,566.4199829101562,568.5800170898438,381800.0,,,,,
2001-08-21,568.6799926757812,572.8599853515625,561.4400024414062,571.77001953125,356400.0,,,,,
2001-08-22,574.8699951171875,575.2999877929688,560.530029296875,560.530029296875,525800.0,,,,,
2001-08-23,570.0700073242188,580.510009765625,568.8200073242188,578.6199951171875,482300.0,,,,,
2001-08-24,569.3099975585938,573.1900024414062,563.9000244140625,571.969970703125,415300.0,,,,,
2001-08-27,578.739990234375,585.3400268554688,574.7100219726562,577.4600219726562,478600.0,,,,,
2001-08-28,576.510009765625,578.6199951171875,573.0999755859375,577.75,445200.0,,,,,
2001-08-29,565.6300048828125,570.030029296875,563.280029296875,569.77001953125,469000.0,,,,,
2001-08-30,564.3599853515625,564.3599853515625,554.469970703125,555.97998046875,711800.0,,,,,
2001-08-31,545.1099853515625,554.47998046875,542.2100219726562,552.780029296875,720400.0,,,,,
2001-09-03,541.8300170898438,547.6300048828125,539.1699829101562,545.02001953125,415200.0,,,,,
2001-09-04,558.7899780273438,558.7899780273438,540.3300170898438,543.0999755859375,500000.0,,,,,
2001-09-05,551.9099731445312,553.6099853515625,547.8800048828125,550.4299926757812,788700.0,,,,,
2001-09-06,552.5900268554688,559.1699829101562,551.3499755859375,552.4099731445312,588200.0,,,,,
2001-09-07,555.0800170898438,555.510009765625,544.72998046875,546.7899780273438,491300.0,,,,,
2001-09-10,550.72998046875,551.260009765625,545.1599731445312,547.989990234375,595800.0,,,,,
2001-09-11,540.5700073242188,553.6099853515625,539.719970703125,550.9000244140625,612400.0,,,,,
2001-09-12,475.6000061035156,499.8999938964844,474.5799865722656,490.1400146484375,242800.0,,,,,
2001-09-13,499.25,499.25,484.489990234375,491.6099853515625,1022900.0,,,,,
2001-09-14,482.2900085449219,497.1499938964844,472.9800109863281,497.1499938964844,1021300.0,,,,,
2001-09-17,468.760009765625,476.4200134277344,464.3900146484375,475.30999755859375,732200.0,,,,,
2001-09-18,484.9299926757813,485.1199951171875,478.239990234375,481.4500122070313,693000.0,,,,,
2001-09-19,486.75,491.989990234375,480.3999938964844,484.1600036621094,783900.0,,,,,
2001-09-20,480.2699890136719,482.7900085449219,473.5,482.7900085449219,627800.0,,,,,
2001-09-21,472.30999755859375,472.30999755859375,463.5400085449219,466.5700073242187,564300.0,,,,,
2001-09-24,482.19000244140625,482.19000244140625,471.9100036621094,473.75,538800.0,,,,,
2001-09-25,472.1300048828125,491.6799926757813,470.3800048828125,491.5899963378906,640100.0,,,,,
2001-09-26,472.8500061035156,475.7999877929687,468.4800109863281,473.4100036621094,423400.0,,,,,
2001-09-27,472.3800048828125,472.3800048828125,464.4200134277344,467.4500122070313,453300.0,,,,,
2001-09-28,479.6799926757813,483.2099914550781,472.7099914550781,475.55999755859375,426700.0,,,,,
2001-10-04,500.6400146484375,501.2200012207031,494.760009765625,498.8699951171875,547900.0,,,,,
2001-10-05,501.9200134277344,502.1099853515625,496.6600036621094,499.7999877929687,781800.0,,,,,
2001-10-08,496.1300048828125,501.55999755859375,493.1199951171875,497.44000244140625,687400.0,,,,,
2001-10-09,507.6099853515625,509.2099914550781,501.0199890136719,501.0199890136719,655200.0,,,,,
2001-10-10,503.4599914550781,505.4100036621094,500.44000244140625,503.0799865722656,474800.0,,,,,
2001-10-11,517.0499877929688,519.5599975585938,513.8699951171875,514.8400268554688,598500.0,,,,,
2001-10-12,516.4000244140625,526.2000122070312,510.9299926757813,526.0599975585938,628100.0,,,,,
2001-10-15,513.989990234375,517.469970703125,511.2900085449219,513.5499877929688,373200.0,,,,,
2001-10-16,521.9099731445312,522.1599731445312,514.0399780273438,514.4299926757812,419500.0,,,,,
2001-10-17,528.2899780273438,529.5399780273438,522.3699951171875,527.8099975585938,448500.0,,,,,
2001-10-18,524.2100219726562,526.489990234375,519.4099731445312,522.3099975585938,387700.0,,,,,
